user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken,completion_ratio
3809,7639,Python for Beginners,Dr. Mia Walker,44.5,1,2,3.3,36199,39.02,0.804,1,1.0,3,0.02247191011235955
9477,6837,Personal Finance and Wealth Building,Sarah Lee,37.6,1,1,3.2,20061,76.53,0.398,1,19.88,2,0.528723404255319
16607,8312,DevOps and Continuous Deployment,William Thomas,12.4,0,0,3.3,279,161.55,0.902,0,25.63,7,2.0669354838709677
28941,749,AI for Business Leaders,James Clark,46.7,1,1,4.7,12353,116.22,0.663,0,21.03,2,0.45032119914346896
23338,9428,DevOps and Continuous Deployment,Jessica Martinez,96.5,0,0,4.2,41483,307.87,0.91,1,13.91,5,0.14414507772020727
23421,8953,AI for Business Leaders,Alexander Young,90.9,1,0,4.1,42186,123.94,0.915,1,1.0,7,0.011001100110011
29591,7541,Advanced Machine Learning,Daniel White,43.5,1,1,4.3,29123,261.7,0.759,1,15.83,3,0.3639080459770115
29057,3062,AI for Business Leaders,Olivia Taylor,80.9,1,2,3.5,16237,26.51,0.621,1,9.78,5,0.12088998763906056
1610,1817,Fundamentals of Digital Marketing,Jessica Martinez,57.0,1,0,4.7,28101,286.67,0.883,0,43.64,7,0.7656140350877193
29298,7488,Photography and Video Editing,Prof. Emily Johnson,22.5,1,1,4.4,14013,181.78,0.793,1,38.16,2,1.696
27867,4413,AI for Business Leaders,Dr. Robert Davis,12.2,0,0,4.1,24954,360.5,0.96,1,14.81,4,1.2139344262295082
33992,8927,AI for Business Leaders,James Clark,53.3,1,0,5.0,8774,197.48,0.718,1,41.9,8,0.7861163227016885
1908,184,Advanced Machine Learning,Sophia Anderson,80.5,1,2,3.7,32034,495.92,0.809,1,23.0,7,0.2857142857142857
14979,6237,Ethical Hacking Masterclass,Alexander Young,94.8,1,1,4.4,29778,184.24,0.839,1,35.93,4,0.3790084388185654
25939,7523,Cloud Computing Essentials,Dr. John Smith,21.7,1,1,4.5,39888,144.1,0.585,1,35.56,4,1.638709677419355
10944,6366,DevOps and Continuous Deployment,Michael Brown,73.8,1,0,4.7,26663,139.17,0.99,1,47.45,0,0.6429539295392954
5811,442,Blockchain and Decentralized Applications,Alexander Young,14.2,0,1,3.1,16448,397.33,0.607,1,67.24,5,4.735211267605633
44930,3589,Data Visualization with Tableau,James Clark,94.7,1,0,5.0,7574,251.89,0.781,1,9.86,3,0.1041182682154171
46832,545,DevOps and Continuous Deployment,Charlotte King,48.2,0,0,3.7,25989,116.31,0.558,1,30.61,8,0.6350622406639004
37706,1805,AI for Business Leaders,Dr. Robert Davis,67.5,1,0,4.8,48125,356.57,0.71,1,1.0,4,0.014814814814814815
22133,4546,Data Visualization with Tableau,Michael Brown,17.1,0,1,3.8,46306,272.16,0.63,0,12.05,2,0.7046783625730993
17616,1132,Graphic Design with Canva,Dr. Robert Davis,36.4,1,0,4.4,44693,442.25,0.607,1,6.81,7,0.1870879120879121
45029,7658,Cloud Computing Essentials,Ethan Hall,10.2,1,0,4.7,48504,59.07,0.843,1,13.14,4,1.2882352941176471
9940,7773,Fitness and Nutrition Coaching,James Clark,74.6,1,1,4.4,33273,311.16,0.83,0,2.04,4,0.02734584450402145
43519,2653,Project Management Fundamentals,Alexander Young,76.7,1,1,2.6,33128,266.54,0.925,1,10.73,4,0.13989569752281616
29955,9648,Mobile App Development with Swift,Michael Brown,84.4,1,1,4.3,25740,171.34,0.747,1,16.43,9,0.1946682464454976
738,1815,Personal Finance and Wealth Building,Charlotte King,36.1,1,0,5.0,6891,87.47,0.53,1,32.88,6,0.910803324099723
20821,3112,Advanced Machine Learning,Alexander Young,16.7,1,1,3.5,47722,239.27,0.749,1,9.04,4,0.5413173652694611
48704,9468,AI for Business Leaders,Alexander Young,52.6,1,2,3.6,1383,302.8,0.971,1,3.54,6,0.06730038022813688
42912,1653,Public Speaking Mastery,Olivia Taylor,56.0,1,2,4.6,21200,125.79,0.992,1,42.16,8,0.7528571428571428
49682,2949,Cybersecurity for Professionals,David Wilson,42.7,1,1,4.5,25847,227.18,0.722,1,32.31,5,0.7566744730679157
12322,5919,Networking and System Administration,Alexander Young,85.5,0,1,5.0,9076,271.68,0.805,1,5.33,4,0.06233918128654971
32568,2064,Game Development with Unity,Prof. Emily Johnson,78.6,1,0,3.9,30610,157.57,0.83,0,35.1,4,0.4465648854961833
4419,9737,Mobile App Development with Swift,James Clark,22.5,1,0,3.0,25621,135.24,0.516,1,10.34,4,0.45955555555555555
42165,8082,Graphic Design with Canva,William Thomas,23.5,0,0,3.8,26193,443.37,0.735,1,10.06,7,0.42808510638297875
1987,5167,Personal Finance and Wealth Building,James Clark,75.7,1,0,4.2,24894,452.8,0.653,1,31.74,9,0.41928665785997354
33115,8264,Fitness and Nutrition Coaching,Olivia Taylor,53.1,1,1,3.9,49440,298.64,0.885,1,24.46,3,0.46064030131826744
38594,8008,Personal Finance and Wealth Building,Dr. Mia Walker,51.6,1,0,3.0,3274,119.52,0.859,1,22.86,8,0.44302325581395346
33984,6602,Game Development with Unity,Sarah Lee,24.1,1,0,3.5,11681,124.49,0.706,1,52.81,7,2.1912863070539417
46659,8323,Cybersecurity for Professionals,Ethan Hall,94.2,1,1,3.7,27248,30.22,0.625,1,1.0,2,0.010615711252653927
43729,9051,Game Development with Unity,Michael Brown,59.9,1,2,4.2,42792,437.48,0.766,1,13.68,6,0.2283806343906511
22183,3804,Cybersecurity for Professionals,Sarah Lee,37.0,1,0,4.1,24088,142.29,0.852,1,20.48,6,0.5535135135135135
31990,8804,Cybersecurity for Professionals,William Thomas,5.6,1,0,4.0,34457,379.67,1.0,1,33.16,7,5.921428571428571
33013,9213,Personal Finance and Wealth Building,Dr. Mia Walker,48.1,0,1,3.9,17572,56.85,0.705,1,32.33,2,0.672141372141372
46888,8976,Photography and Video Editing,Prof. Emily Johnson,85.2,1,0,4.6,3024,346.56,0.783,1,16.77,5,0.19683098591549295
23443,1679,Stock Market and Trading Strategies,David Wilson,70.6,1,1,2.8,29431,337.18,0.739,1,20.67,5,0.29277620396600573
11244,8776,Fundamentals of Digital Marketing,Dr. Mia Walker,36.2,0,2,4.5,46313,374.54,0.591,1,18.4,5,0.5082872928176795
133,999,Project Management Fundamentals,Emma Harris,96.0,1,0,3.7,47752,240.26,0.878,1,10.17,2,0.1059375
15557,3761,Ethical Hacking Masterclass,Emma Harris,21.1,1,2,4.2,2033,149.26,0.8,1,32.6,8,1.5450236966824644
17755,5071,Photography and Video Editing,Sophia Anderson,28.2,0,0,4.2,33541,50.03,0.45,1,3.45,8,0.1223404255319149
33856,444,Fundamentals of Digital Marketing,Alexander Young,53.3,1,1,3.6,15718,141.98,0.624,1,28.95,2,0.5431519699812383
9840,197,Cybersecurity for Professionals,James Clark,18.6,1,0,3.2,22524,296.2,0.711,1,8.57,4,0.460752688172043
42852,70,Cybersecurity for Professionals,Sophia Anderson,70.2,1,1,2.6,26429,473.91,0.886,1,28.33,2,0.4035612535612535
46184,5303,Project Management Fundamentals,Alexander Young,79.7,1,0,2.9,13169,234.17,0.778,1,46.62,2,0.5849435382685069
20387,5765,Graphic Design with Canva,Prof. Emily Johnson,51.9,1,0,4.4,42975,482.74,0.849,1,61.44,4,1.1838150289017342
43221,3353,Data Visualization with Tableau,Sarah Lee,69.4,1,1,4.2,44830,50.91,0.471,1,1.0,3,0.01440922190201729
13829,7720,Ethical Hacking Masterclass,William Thomas,38.0,1,0,4.3,39107,313.35,0.853,1,12.2,1,0.32105263157894737
41079,8195,Blockchain and Decentralized Applications,Liam Adams,18.1,1,0,3.3,15451,370.21,0.812,1,40.61,7,2.243646408839779
35672,3764,AI for Business Leaders,Jessica Martinez,81.5,0,0,3.7,26273,478.37,0.768,0,29.17,7,0.3579141104294479
23207,210,Personal Finance and Wealth Building,Michael Brown,21.9,1,1,2.7,24635,64.65,0.688,1,1.0,4,0.04566210045662101
895,9280,Mobile App Development with Swift,Charlotte King,47.8,1,0,3.7,7444,82.76,0.605,1,6.69,4,0.13995815899581593
1266,1139,Cybersecurity for Professionals,James Clark,12.2,1,0,3.0,7635,411.69,0.847,1,16.32,5,1.337704918032787
22808,1976,Personal Finance and Wealth Building,Prof. Emily Johnson,74.0,1,0,2.7,25998,59.94,0.929,1,25.17,6,0.34013513513513516
31144,7069,Public Speaking Mastery,Benjamin Lewis,58.7,1,2,3.5,8662,454.12,0.519,0,19.93,3,0.33952299829642246
49515,7739,Fundamentals of Digital Marketing,Michael Brown,98.4,1,1,4.2,32233,93.7,0.601,1,34.79,6,0.35355691056910565
9966,6655,Game Development with Unity,Alexander Young,99.2,1,1,5.0,24674,90.92,0.78,1,13.93,4,0.14042338709677418
30413,9983,Blockchain and Decentralized Applications,Sophia Anderson,74.9,1,0,5.0,14775,324.22,0.569,1,13.35,10,0.178237650200267
32230,1320,Cybersecurity for Professionals,Olivia Taylor,78.6,1,2,3.3,36382,386.59,0.813,1,1.0,7,0.012722646310432571
32749,1752,Game Development with Unity,Prof. Emily Johnson,40.8,1,0,2.5,37084,200.73,0.829,1,27.53,5,0.6747549019607844
41274,6179,Stock Market and Trading Strategies,Benjamin Lewis,80.2,1,0,3.2,35431,475.8,0.991,0,19.24,3,0.23990024937655857
18091,2543,Fitness and Nutrition Coaching,Ethan Hall,12.2,1,1,4.7,47780,468.21,0.435,1,20.44,1,1.675409836065574
40103,4679,Personal Finance and Wealth Building,Ethan Hall,10.0,1,1,3.9,2499,158.52,0.735,1,16.55,6,1.655
28042,2595,Stock Market and Trading Strategies,Alexander Young,35.6,1,1,3.1,45588,169.3,0.812,1,41.65,7,1.169943820224719
13375,7626,Graphic Design with Canva,Alexander Young,43.3,1,0,4.0,5089,138.31,0.759,1,55.26,6,1.2762124711316398
46117,4837,Networking and System Administration,Charlotte King,30.8,1,0,4.2,8905,181.9,0.885,1,18.23,3,0.5918831168831169
15376,2708,Networking and System Administration,Ethan Hall,10.8,1,0,3.8,34682,288.34,0.733,1,1.0,8,0.09259259259259259
2394,8236,Advanced Machine Learning,Alexander Young,98.4,0,0,2.8,4084,245.02,0.656,1,2.9,5,0.029471544715447152
11803,4009,Cloud Computing Essentials,Jessica Martinez,98.8,1,0,5.0,32692,477.94,0.915,1,20.49,8,0.20738866396761133
36463,7885,Cloud Computing Essentials,Ethan Hall,57.1,1,2,4.8,48483,36.06,0.956,1,2.84,3,0.049737302977232924
14912,1927,Advanced Machine Learning,William Thomas,53.3,1,1,3.8,17077,387.07,0.588,0,18.23,2,0.34202626641651035
20065,350,Cybersecurity for Professionals,Alexander Young,64.7,1,0,2.4,29394,407.83,0.69,1,27.39,13,0.423338485316847
10656,2315,Python for Beginners,Isabella Scott,82.8,0,2,3.7,18471,58.46,0.786,1,20.19,3,0.24384057971014494
41865,1549,Mobile App Development with Swift,Michael Brown,13.1,1,2,5.0,33412,431.06,1.0,1,23.78,4,1.8152671755725192
6411,535,Data Visualization with Tableau,Charlotte King,29.3,1,1,5.0,37309,142.83,0.807,1,1.0,7,0.034129692832764506
36166,5404,Networking and System Administration,Sophia Anderson,70.0,0,0,3.9,31297,83.29,0.787,1,16.76,2,0.23942857142857146
20382,4497,DevOps and Continuous Deployment,David Wilson,36.1,1,0,3.9,41718,66.85,0.802,1,41.62,8,1.1529085872576177
45800,3759,Graphic Design with Canva,Dr. Robert Davis,86.3,0,0,3.1,22355,239.94,0.393,0,35.34,4,0.4095017381228274
33679,6056,Cloud Computing Essentials,Alexander Young,81.0,1,0,3.0,9034,293.33,0.826,1,39.89,5,0.49246913580246915
22971,3668,Networking and System Administration,David Wilson,97.4,1,2,3.4,20217,101.82,0.865,1,16.13,0,0.16560574948665296
26322,2950,Ethical Hacking Masterclass,William Thomas,89.8,1,1,4.5,37064,200.69,0.472,1,20.58,6,0.22917594654788417
18508,3482,Ethical Hacking Masterclass,Olivia Taylor,14.5,1,0,4.1,37933,118.37,0.818,1,1.0,3,0.06896551724137931
18236,1711,Fitness and Nutrition Coaching,David Wilson,9.2,1,0,3.6,44463,159.83,0.996,0,14.44,6,1.5695652173913044
47684,6317,Networking and System Administration,Alexander Young,64.3,0,0,3.8,43965,194.99,0.808,1,15.7,5,0.24416796267496113
12864,9778,Personal Finance and Wealth Building,Sarah Lee,49.6,0,1,2.9,33173,295.83,0.574,1,7.82,6,0.15766129032258064
44726,2317,Photography and Video Editing,Olivia Taylor,48.9,1,0,4.5,23361,410.34,1.0,1,23.47,2,0.47995910020449895
1616,7206,Cybersecurity for Professionals,Dr. John Smith,32.9,1,1,3.1,38970,184.25,0.655,1,11.91,3,0.36200607902735565
10583,2016,Networking and System Administration,Jessica Martinez,83.9,0,2,3.1,1355,127.8,0.837,1,1.0,7,0.011918951132300357
27339,5917,Cybersecurity for Professionals,Prof. Emily Johnson,93.7,1,1,3.7,6262,364.79,0.772,1,37.85,3,0.403948772678762
9398,8830,Mobile App Development with Swift,Benjamin Lewis,49.6,1,1,3.9,28375,443.24,0.862,1,49.46,5,0.9971774193548387
36795,5923,Stock Market and Trading Strategies,Charlotte King,89.3,1,1,4.3,4082,91.95,0.75,1,21.08,3,0.2360582306830907
29656,6812,Graphic Design with Canva,Daniel White,87.8,1,1,3.1,19504,474.53,0.714,0,29.54,5,0.3364464692482916
39638,787,Cybersecurity for Professionals,Prof. Emily Johnson,67.6,1,0,4.8,9185,466.57,0.767,1,9.13,6,0.13505917159763317
43640,433,Fitness and Nutrition Coaching,Ethan Hall,28.0,1,2,3.9,21046,50.28,0.561,1,30.34,2,1.0835714285714286
18831,8787,Game Development with Unity,Sarah Lee,88.6,1,0,3.0,27159,488.71,0.965,1,27.57,8,0.3111738148984199
36081,3656,Cybersecurity for Professionals,Dr. Robert Davis,62.1,1,2,4.0,31604,91.24,0.797,1,42.14,7,0.6785829307568438
8015,7438,Fundamentals of Digital Marketing,Dr. Robert Davis,94.4,0,0,2.9,39797,352.24,0.81,1,29.16,6,0.30889830508474575
37788,3427,Personal Finance and Wealth Building,Michael Brown,41.6,1,0,3.4,23494,187.44,0.743,1,15.2,7,0.36538461538461536
43062,9864,Cybersecurity for Professionals,Ethan Hall,84.1,1,1,3.9,44956,49.2,1.0,0,22.04,6,0.2620689655172414
3217,2176,Data Visualization with Tableau,Olivia Taylor,63.8,0,2,4.5,11436,139.13,0.769,1,57.65,6,0.9036050156739812
21860,3556,Cybersecurity for Professionals,Ethan Hall,89.5,1,0,4.9,48876,252.28,0.675,1,1.0,6,0.0111731843575419
20054,66,Fundamentals of Digital Marketing,Michael Brown,73.4,1,0,4.2,27988,85.13,0.675,1,25.63,9,0.3491825613079019
11223,9920,Mobile App Development with Swift,Dr. John Smith,96.3,0,0,4.4,46521,75.59,0.702,1,16.34,1,0.16967808930425754
18909,1501,Personal Finance and Wealth Building,William Thomas,59.1,1,1,4.3,16186,444.01,0.635,1,23.08,1,0.3905245346869712
28694,1480,Photography and Video Editing,Dr. Robert Davis,35.0,0,2,3.0,13387,252.96,0.923,1,21.25,3,0.6071428571428571
23883,7171,Stock Market and Trading Strategies,Dr. John Smith,30.6,0,1,4.5,15983,363.19,0.986,1,10.42,6,0.3405228758169934
13604,1898,Personal Finance and Wealth Building,Charlotte King,70.7,1,2,4.7,14647,430.16,0.611,1,1.0,1,0.014144271570014143
27884,2315,Networking and System Administration,Dr. Robert Davis,23.4,1,0,4.1,6262,189.03,0.574,0,42.64,10,1.8222222222222224
13341,4679,DevOps and Continuous Deployment,Isabella Scott,60.6,1,1,5.0,24359,118.57,0.504,1,5.26,5,0.0867986798679868
43703,1831,Data Visualization with Tableau,David Wilson,70.1,0,1,3.8,18209,309.23,0.817,1,20.32,8,0.28987161198288164
18346,9109,Photography and Video Editing,Dr. Robert Davis,55.0,1,1,4.2,45568,198.34,0.701,1,27.64,3,0.5025454545454545
22688,4646,Python for Beginners,Alexander Young,22.3,1,2,2.9,24864,133.36,1.0,1,36.52,6,1.6376681614349777
29582,859,Fitness and Nutrition Coaching,Ethan Hall,77.5,1,2,3.7,36302,165.82,0.624,0,7.1,4,0.09161290322580645
37394,9643,Cloud Computing Essentials,Liam Adams,17.1,1,0,3.4,40818,169.22,0.8,1,17.88,5,1.0456140350877192
28198,644,Fitness and Nutrition Coaching,Liam Adams,51.9,1,0,3.4,46439,219.34,0.832,1,1.0,7,0.01926782273603083
8293,8594,Python for Beginners,Charlotte King,61.3,1,0,4.5,24033,150.34,0.798,1,34.39,6,0.5610114192495922
42274,7554,Cloud Computing Essentials,Liam Adams,83.6,1,0,4.8,47758,349.68,0.907,1,8.13,4,0.09724880382775121
3449,4513,AI for Business Leaders,William Thomas,49.3,0,0,4.0,33707,374.54,0.522,1,23.46,4,0.4758620689655173
19629,3393,Advanced Machine Learning,Dr. Robert Davis,59.4,0,0,5.0,14512,164.07,0.527,1,14.34,8,0.24141414141414141
14679,5726,Fitness and Nutrition Coaching,Sophia Anderson,99.3,1,2,3.4,41998,412.49,0.571,1,20.16,6,0.2030211480362538
38816,2667,Data Visualization with Tableau,William Thomas,61.3,0,0,5.0,44780,305.15,0.944,1,1.0,5,0.016313213703099513
26478,7036,Game Development with Unity,Charlotte King,46.9,1,0,3.4,11222,194.44,0.656,1,4.53,1,0.09658848614072496
1215,9279,Game Development with Unity,Dr. Robert Davis,82.8,1,0,5.0,26551,362.99,0.727,1,33.9,0,0.40942028985507245
23991,8039,Game Development with Unity,Isabella Scott,41.3,0,1,5.0,12809,417.76,0.922,0,13.69,2,0.3314769975786925
20011,6617,Networking and System Administration,Daniel White,63.7,1,0,4.0,24756,142.5,0.747,1,33.35,5,0.5235478806907379
42327,5978,Ethical Hacking Masterclass,William Thomas,58.5,1,0,4.7,29095,420.97,0.756,1,1.6,3,0.02735042735042735
40644,7199,Data Visualization with Tableau,Isabella Scott,25.5,1,0,3.2,10127,124.42,0.857,1,32.79,3,1.2858823529411765
31565,8400,Public Speaking Mastery,Sarah Lee,20.5,1,0,3.6,38980,64.65,0.444,1,19.35,8,0.9439024390243903
46688,9924,Graphic Design with Canva,James Clark,61.1,0,0,3.0,27456,273.07,0.781,1,42.0,4,0.6873977086743044
47994,155,Python for Beginners,Jessica Martinez,14.1,1,0,3.5,25359,493.2,0.588,1,23.97,7,1.7
44584,4409,Stock Market and Trading Strategies,Sarah Lee,6.8,0,1,2.8,29001,36.31,0.535,1,10.34,8,1.5205882352941176
38248,1166,Graphic Design with Canva,Ethan Hall,20.8,1,0,3.4,25434,45.45,0.983,1,2.72,2,0.13076923076923078
25079,5055,Personal Finance and Wealth Building,Emma Harris,10.6,1,0,5.0,5824,219.1,0.755,1,34.37,2,3.2424528301886792
173,5200,Cloud Computing Essentials,William Thomas,35.1,0,0,4.0,17975,370.22,0.797,1,17.27,5,0.492022792022792
17271,7625,Personal Finance and Wealth Building,Dr. Mia Walker,8.8,1,0,4.6,23177,257.97,0.956,1,50.8,5,5.772727272727272
28109,222,Blockchain and Decentralized Applications,Isabella Scott,63.6,1,2,3.2,30753,143.89,0.757,0,16.28,1,0.2559748427672956
16045,7808,Public Speaking Mastery,Olivia Taylor,70.0,1,2,4.0,32876,300.51,0.751,1,23.74,5,0.33914285714285713
6264,9609,Networking and System Administration,William Thomas,57.2,1,1,4.2,8969,91.4,0.826,1,40.15,9,0.7019230769230769
20753,6311,Advanced Machine Learning,Sophia Anderson,10.2,1,0,3.7,30603,54.18,0.584,1,38.8,4,3.803921568627451
11622,5467,DevOps and Continuous Deployment,Sarah Lee,75.4,1,2,5.0,37784,69.08,0.58,1,3.64,4,0.04827586206896552
42370,5639,Public Speaking Mastery,Benjamin Lewis,22.0,1,1,4.3,1329,126.76,0.602,0,37.55,5,1.7068181818181818
7057,1593,Fitness and Nutrition Coaching,James Clark,6.4,1,0,2.9,33739,203.89,0.659,0,34.09,3,5.3265625000000005
21338,6711,AI for Business Leaders,William Thomas,91.9,0,0,3.8,48704,95.76,0.854,1,25.31,8,0.2754080522306855
14246,1671,Blockchain and Decentralized Applications,Michael Brown,37.6,1,2,4.7,3161,419.58,0.791,1,13.09,7,0.3481382978723404
32677,3027,Ethical Hacking Masterclass,Prof. Emily Johnson,78.8,1,1,3.2,48101,290.15,0.881,1,1.34,7,0.01700507614213198
48447,4560,Game Development with Unity,Ethan Hall,66.2,1,0,4.5,2228,57.72,0.699,1,21.43,1,0.3237160120845921
261,5237,Ethical Hacking Masterclass,Charlotte King,20.1,1,0,4.2,25975,302.73,0.742,1,13.67,6,0.6800995024875621
1353,9616,Python for Beginners,Alexander Young,17.6,0,0,3.3,44297,78.74,0.459,1,25.93,6,1.4732954545454544
5244,6959,Stock Market and Trading Strategies,Sarah Lee,91.9,0,2,4.6,43369,128.77,0.971,1,13.41,3,0.14591947769314473
42460,2751,Personal Finance and Wealth Building,David Wilson,42.4,1,0,4.6,28425,374.92,0.685,1,10.55,4,0.24882075471698115
45334,2781,Personal Finance and Wealth Building,Dr. Robert Davis,51.9,1,0,3.9,41137,253.5,0.797,0,6.41,2,0.12350674373795761
19391,3175,Project Management Fundamentals,Sophia Anderson,68.6,0,1,3.2,9000,342.53,0.316,1,11.97,5,0.17448979591836736
28195,1173,Fitness and Nutrition Coaching,Dr. John Smith,69.8,0,2,3.3,1881,361.36,0.756,1,11.03,10,0.15802292263610315
49975,9639,Project Management Fundamentals,Dr. Mia Walker,17.2,1,1,5.0,42583,384.46,0.569,1,25.93,3,1.5075581395348838
30848,9885,Cloud Computing Essentials,Prof. Emily Johnson,80.2,1,0,3.8,7957,280.56,0.743,1,1.0,2,0.012468827930174562
49684,1040,Advanced Machine Learning,Jessica Martinez,26.7,0,2,4.3,11027,499.97,0.86,1,19.42,7,0.7273408239700375
19205,3501,AI for Business Leaders,Isabella Scott,21.8,0,1,4.8,19455,209.61,0.519,1,5.09,2,0.2334862385321101
167,5733,Cybersecurity for Professionals,Daniel White,28.8,1,0,2.9,30291,160.06,0.773,1,6.39,6,0.221875
21311,32,Project Management Fundamentals,Jessica Martinez,96.0,1,2,4.2,18260,481.54,0.917,1,30.68,2,0.31958333333333333
45292,5903,Fitness and Nutrition Coaching,Emma Harris,7.8,1,1,4.5,15209,352.08,0.756,1,41.42,5,5.310256410256411
17440,3213,Cloud Computing Essentials,Dr. Mia Walker,9.8,1,0,3.1,28213,271.5,0.912,0,10.22,6,1.042857142857143
1255,2677,Blockchain and Decentralized Applications,Liam Adams,11.6,1,0,2.8,15011,376.38,0.759,1,29.94,4,2.581034482758621
4287,9530,Advanced Machine Learning,Benjamin Lewis,17.5,0,0,3.8,46007,422.27,0.858,1,35.85,8,2.0485714285714285
8010,2646,Project Management Fundamentals,William Thomas,21.4,1,1,4.9,16825,85.98,0.65,1,33.97,5,1.5873831775700935
4008,6679,Stock Market and Trading Strategies,Olivia Taylor,41.7,1,1,3.4,18875,448.16,0.618,1,36.22,6,0.8685851318944843
14993,4661,Blockchain and Decentralized Applications,Jessica Martinez,79.7,0,0,4.1,35194,174.3,0.692,1,4.43,5,0.055583437892095355
40527,4898,Photography and Video Editing,Daniel White,18.6,1,0,4.0,24959,472.09,0.831,1,17.4,9,0.9354838709677418
9724,7725,Mobile App Development with Swift,Prof. Emily Johnson,59.7,0,0,4.5,4585,323.79,0.576,0,11.9,5,0.19932998324958123
28105,3488,Advanced Machine Learning,Charlotte King,5.6,1,0,5.0,4674,330.08,1.0,1,10.81,2,1.930357142857143
14591,3942,Data Visualization with Tableau,Sarah Lee,66.0,1,1,4.4,13544,339.6,0.723,1,15.43,3,0.2337878787878788
15639,5967,Fundamentals of Digital Marketing,Dr. John Smith,20.0,1,0,4.0,7148,137.57,0.626,1,13.85,3,0.6925
45003,9804,Networking and System Administration,Liam Adams,33.2,1,0,4.0,39584,332.9,0.521,1,1.0,2,0.03012048192771084
46780,9315,Mobile App Development with Swift,Dr. John Smith,77.9,1,0,4.6,22387,293.94,0.637,1,26.63,5,0.34184852374839536
25549,4545,Networking and System Administration,Michael Brown,95.8,1,1,4.3,35267,165.6,0.687,1,1.0,6,0.010438413361169102
40658,9625,Stock Market and Trading Strategies,William Thomas,89.6,1,2,3.9,44274,376.6,0.881,1,18.03,4,0.2012276785714286
12017,2826,Public Speaking Mastery,Michael Brown,62.9,1,0,3.0,4396,221.75,0.377,1,18.54,5,0.2947535771065183
48184,3361,Fundamentals of Digital Marketing,Benjamin Lewis,71.5,0,2,4.2,42339,91.88,0.728,0,50.19,5,0.7019580419580419
4745,8761,Advanced Machine Learning,Emma Harris,74.0,1,1,3.1,24116,240.29,0.736,1,16.43,4,0.22202702702702704
24682,6783,Ethical Hacking Masterclass,David Wilson,72.9,1,0,3.8,39235,53.47,0.659,1,22.48,4,0.3083676268861454
42565,1644,Game Development with Unity,Charlotte King,58.4,1,2,4.4,1450,233.46,0.642,1,28.92,6,0.49520547945205484
44734,648,Data Visualization with Tableau,David Wilson,93.1,0,0,4.1,30667,168.0,0.91,1,24.26,3,0.26058002148227716
37056,678,Project Management Fundamentals,Liam Adams,7.6,0,2,3.5,3840,393.85,0.758,1,25.69,7,3.380263157894737
33771,5660,Graphic Design with Canva,Michael Brown,12.5,0,2,4.2,29902,361.5,0.687,1,36.73,6,2.9383999999999997
46358,2376,Data Visualization with Tableau,Olivia Taylor,97.9,0,0,4.3,15031,244.66,0.851,1,42.01,6,0.4291113381001021
30240,258,Game Development with Unity,Olivia Taylor,47.3,1,0,5.0,30361,220.1,0.763,1,1.0,2,0.021141649048625793
30895,6937,Blockchain and Decentralized Applications,David Wilson,45.1,1,1,3.3,9847,408.64,0.66,0,29.33,6,0.6503325942350332
30466,6564,DevOps and Continuous Deployment,Emma Harris,67.6,0,1,2.6,431,143.57,0.594,1,14.2,4,0.21005917159763315
12923,5329,Blockchain and Decentralized Applications,Ethan Hall,84.2,1,0,3.1,42752,135.19,0.754,1,9.08,11,0.10783847980997624
85,8959,Graphic Design with Canva,Olivia Taylor,21.2,1,1,3.3,27979,187.58,0.565,1,30.92,7,1.458490566037736
45784,6163,Advanced Machine Learning,Dr. Mia Walker,34.2,1,1,2.3,10828,272.14,1.0,1,27.42,8,0.8017543859649122
15374,8285,Fundamentals of Digital Marketing,Sarah Lee,72.9,1,0,2.7,9278,183.36,0.623,1,17.91,10,0.245679012345679
5157,8382,Public Speaking Mastery,Isabella Scott,43.8,0,0,4.2,30961,370.45,0.633,0,6.56,1,0.1497716894977169
39963,2301,Networking and System Administration,Liam Adams,98.9,1,0,4.3,43947,26.35,0.957,0,13.97,5,0.14125379170879676
38552,5587,Ethical Hacking Masterclass,Michael Brown,46.5,1,1,4.5,8149,398.24,0.681,1,13.53,8,0.29096774193548386
38464,6885,DevOps and Continuous Deployment,Sophia Anderson,26.7,1,0,3.6,9130,75.53,0.612,0,36.9,5,1.3820224719101124
45126,228,Mobile App Development with Swift,Liam Adams,67.5,1,0,3.8,2866,347.76,0.748,1,28.0,5,0.4148148148148148
49306,1675,DevOps and Continuous Deployment,James Clark,71.1,1,2,5.0,40676,361.17,0.86,1,29.36,9,0.4129395218002813
9654,777,Python for Beginners,Jessica Martinez,11.6,1,0,2.6,31193,466.42,0.405,1,6.76,5,0.5827586206896552
22799,4213,Fundamentals of Digital Marketing,Liam Adams,81.5,1,1,4.8,22537,308.13,1.0,1,39.32,3,0.4824539877300614
23069,9829,Data Visualization with Tableau,Dr. John Smith,80.8,1,2,3.3,25931,319.73,0.993,1,1.0,2,0.012376237623762377
34788,4244,Blockchain and Decentralized Applications,David Wilson,17.6,1,2,3.1,10578,395.99,0.782,1,7.03,2,0.39943181818181817
25674,4277,Networking and System Administration,Ethan Hall,21.3,1,1,4.6,32089,22.52,0.712,1,18.27,5,0.8577464788732394
